PERMNO,date,TICKER,COMNAM,PRC,VOL,SHROUT,OPENPRC
89393,2020-03-31,NFLX,NETFLIX INC,375.50000,9340583,439781,367.92999
89393,2020-04-01,NFLX,NETFLIX INC,364.07999,6657240,439781,376.04999
89393,2020-04-02,NFLX,NETFLIX INC,370.07999,4579631,439781,364.07999
89393,2020-04-03,NFLX,NETFLIX INC,361.76001,4850781,439781,367.47000
89393,2020-04-06,NFLX,NETFLIX INC,379.95999,8160028,439781,365.22000
89393,2020-04-07,NFLX,NETFLIX INC,372.28000,7030395,439781,380.00000
89393,2020-04-08,NFLX,NETFLIX INC,371.12000,6894542,439804,374.01001
89393,2020-04-09,NFLX,NETFLIX INC,370.72000,7699623,439804,371.06000
89393,2020-04-13,NFLX,NETFLIX INC,396.72000,11671763,439804,371.31000
89393,2020-04-14,NFLX,NETFLIX INC,413.54999,11560845,439804,397.50000
89393,2020-04-15,NFLX,NETFLIX INC,426.75000,13535963,439804,413.00000
89393,2020-04-16,NFLX,NETFLIX INC,439.17001,16098118,439804,437.00000
89393,2020-04-17,NFLX,NETFLIX INC,422.95999,12588496,439804,431.00000
89393,2020-04-20,NFLX,NETFLIX INC,437.48999,12626965,439804,435.17001
89393,2020-04-21,NFLX,NETFLIX INC,433.82999,23131189,439804,444.76999
89393,2020-04-22,NFLX,NETFLIX INC,421.42001,21063898,439804,429.72501
89393,2020-04-23,NFLX,NETFLIX INC,426.70001,13926100,439804,419.26001
89393,2020-04-24,NFLX,NETFLIX INC,424.98999,8642057,439804,425.00000
89393,2020-04-27,NFLX,NETFLIX INC,421.38000,6259152,439804,425.00000
89393,2020-04-28,NFLX,NETFLIX INC,403.82999,10047979,439804,419.98999
89393,2020-04-29,NFLX,NETFLIX INC,411.89001,9671728,439804,399.53000
89393,2020-04-30,NFLX,NETFLIX INC,419.85001,7928271,439804,410.31000
89393,2020-05-01,NFLX,NETFLIX INC,415.26999,8276207,439804,415.10001
89393,2020-05-04,NFLX,NETFLIX INC,428.14999,7767999,439804,417.78000
89393,2020-05-05,NFLX,NETFLIX INC,424.67999,6273739,439804,427.55499
89393,2020-05-06,NFLX,NETFLIX INC,434.26001,6647654,439804,429.29999
89393,2020-05-07,NFLX,NETFLIX INC,436.53000,5643830,439804,436.89001
89393,2020-05-08,NFLX,NETFLIX INC,435.54999,5048442,439804,434.14001
89393,2020-05-11,NFLX,NETFLIX INC,440.51999,5481847,439804,436.32999
89393,2020-05-12,NFLX,NETFLIX INC,431.82001,4590250,439804,442.00000
89393,2020-05-13,NFLX,NETFLIX INC,438.26999,6999728,439804,435.69000
89393,2020-05-14,NFLX,NETFLIX INC,441.95001,8987192,439804,444.89999
89393,2020-05-15,NFLX,NETFLIX INC,454.19000,7226087,439804,440.70001
89393,2020-05-18,NFLX,NETFLIX INC,452.57999,7769155,439804,451.16000
89393,2020-05-19,NFLX,NETFLIX INC,451.04001,4805266,439804,453.39700
89393,2020-05-20,NFLX,NETFLIX INC,447.67001,5596186,439804,454.25000
89393,2020-05-21,NFLX,NETFLIX INC,436.25000,9091994,439804,448.56000
89393,2020-05-22,NFLX,NETFLIX INC,429.32001,5415902,439804,437.00000
89393,2020-05-26,NFLX,NETFLIX INC,414.76999,7870067,439804,427.76999
89393,2020-05-27,NFLX,NETFLIX INC,419.89001,10423132,439804,410.38000
89393,2020-05-28,NFLX,NETFLIX INC,413.44000,5650159,439804,417.23999
89393,2020-05-29,NFLX,NETFLIX INC,419.73001,5272079,439804,417.45999
89393,2020-06-01,NFLX,NETFLIX INC,425.92001,3730905,439804,418.82999
89393,2020-06-02,NFLX,NETFLIX INC,427.31000,3480140,439804,425.87000
89393,2020-06-03,NFLX,NETFLIX INC,421.97000,4307519,439804,426.95001
89393,2020-06-04,NFLX,NETFLIX INC,414.32999,5393413,439804,422.39001
89393,2020-06-05,NFLX,NETFLIX INC,419.60001,5086081,439804,407.29001
89393,2020-06-08,NFLX,NETFLIX INC,419.48999,5840736,439804,416.00000
89393,2020-06-09,NFLX,NETFLIX INC,434.04999,6777952,439804,421.64999
89393,2020-06-10,NFLX,NETFLIX INC,434.48001,4881020,439804,436.00000
89393,2020-06-11,NFLX,NETFLIX INC,425.56000,7444387,439804,428.20001
89393,2020-06-12,NFLX,NETFLIX INC,418.07001,6418378,439804,429.00000
89393,2020-06-15,NFLX,NETFLIX INC,425.50000,4457730,439804,421.39999
89393,2020-06-16,NFLX,NETFLIX INC,436.13000,5505555,439804,425.76001
89393,2020-06-17,NFLX,NETFLIX INC,447.76999,6510863,439804,441.82001
89393,2020-06-18,NFLX,NETFLIX INC,449.87000,4268617,439804,448.73001
89393,2020-06-19,NFLX,NETFLIX INC,453.72000,5915498,439804,449.12000
89393,2020-06-22,NFLX,NETFLIX INC,468.04001,6253835,439804,455.01001
89393,2020-06-23,NFLX,NETFLIX INC,466.26001,5928785,439804,466.50000
89393,2020-06-24,NFLX,NETFLIX INC,457.85001,4804981,439804,468.54001
89393,2020-06-25,NFLX,NETFLIX INC,465.91000,4117563,439804,458.85999
89393,2020-06-26,NFLX,NETFLIX INC,443.39999,6790381,439804,466.39001
89393,2020-06-29,NFLX,NETFLIX INC,447.23999,4832118,439804,445.23001
89393,2020-06-30,NFLX,NETFLIX INC,455.04001,4183030,441015,450.01999
89393,2020-07-01,NFLX,NETFLIX INC,485.64001,9697269,441015,454.00000
89393,2020-07-02,NFLX,NETFLIX INC,476.89001,6337182,441015,485.64001
89393,2020-07-06,NFLX,NETFLIX INC,493.81000,7811015,441015,480.76999
89393,2020-07-07,NFLX,NETFLIX INC,493.16000,5652028,441015,497.31100
89393,2020-07-08,NFLX,NETFLIX INC,502.78000,5675453,441015,498.57599
89393,2020-07-09,NFLX,NETFLIX INC,507.76001,5815566,441015,508.39999
89393,2020-07-10,NFLX,NETFLIX INC,548.72998,21566310,441015,519.72998
89393,2020-07-13,NFLX,NETFLIX INC,525.50000,18361198,441015,567.97998
89393,2020-07-14,NFLX,NETFLIX INC,524.88000,15051946,441015,517.08002
89393,2020-07-15,NFLX,NETFLIX INC,523.26001,10046443,441015,516.29999
89393,2020-07-16,NFLX,NETFLIX INC,527.39001,24468508,441015,526.47998
89393,2020-07-17,NFLX,NETFLIX INC,492.98999,24925973,441015,494.87000
89393,2020-07-20,NFLX,NETFLIX INC,502.41000,11914381,441015,489.14001
89393,2020-07-21,NFLX,NETFLIX INC,490.10001,9102997,441015,506.00000
89393,2020-07-22,NFLX,NETFLIX INC,489.82001,6942170,441015,492.19000
89393,2020-07-23,NFLX,NETFLIX INC,477.57999,7699601,441015,491.13000
89393,2020-07-24,NFLX,NETFLIX INC,480.45001,7724943,441015,468.76999
89393,2020-07-27,NFLX,NETFLIX INC,495.64999,7853593,441015,484.51001
89393,2020-07-28,NFLX,NETFLIX INC,488.51001,5973476,441015,496.01999
89393,2020-07-29,NFLX,NETFLIX INC,484.48001,6595281,441015,492.25000
89393,2020-07-30,NFLX,NETFLIX INC,485.79999,6604532,441015,480.70721
89393,2020-07-31,NFLX,NETFLIX INC,488.88000,5907684,441015,488.29001
89393,2020-08-03,NFLX,NETFLIX INC,498.62000,5864355,441015,490.85999
89393,2020-08-04,NFLX,NETFLIX INC,509.64001,5599979,441015,498.64999
89393,2020-08-05,NFLX,NETFLIX INC,502.10999,4306046,441015,508.67999
89393,2020-08-06,NFLX,NETFLIX INC,509.07999,3711538,441015,504.10999
89393,2020-08-07,NFLX,NETFLIX INC,494.73001,5898645,441015,505.45001
89393,2020-08-10,NFLX,NETFLIX INC,483.38000,4679587,441015,493.35001
89393,2020-08-11,NFLX,NETFLIX INC,466.92999,7275978,441015,479.75000
89393,2020-08-12,NFLX,NETFLIX INC,475.47000,5432171,441015,471.34000
89393,2020-08-13,NFLX,NETFLIX INC,481.32999,2992535,441015,478.39999
89393,2020-08-14,NFLX,NETFLIX INC,482.67999,2933245,441015,482.82001
89393,2020-08-17,NFLX,NETFLIX INC,482.35001,2412318,441015,484.19000
89393,2020-08-18,NFLX,NETFLIX INC,491.87000,3490632,441015,484.35001
89393,2020-08-19,NFLX,NETFLIX INC,484.53000,3147336,441015,493.92999
89393,2020-08-20,NFLX,NETFLIX INC,497.89999,5193670,441015,484.69000
89393,2020-08-21,NFLX,NETFLIX INC,492.31000,3907324,441015,496.45999
89393,2020-08-24,NFLX,NETFLIX INC,488.81000,4752627,441015,495.43799
89393,2020-08-25,NFLX,NETFLIX INC,490.57999,5717601,441015,488.19000
89393,2020-08-26,NFLX,NETFLIX INC,547.53003,20341684,441015,492.50000
89393,2020-08-27,NFLX,NETFLIX INC,526.27002,9537638,441015,537.77502
89393,2020-08-28,NFLX,NETFLIX INC,523.89001,4405757,441015,532.00000
89393,2020-08-31,NFLX,NETFLIX INC,529.56000,4924417,441015,521.15997
89393,2020-09-01,NFLX,NETFLIX INC,556.54999,9545953,441015,532.59998
89393,2020-09-02,NFLX,NETFLIX INC,552.84003,5855545,441015,553.78003
89393,2020-09-03,NFLX,NETFLIX INC,525.75000,8969010,441015,545.00000
89393,2020-09-04,NFLX,NETFLIX INC,516.04999,8239651,441015,520.17999
89393,2020-09-08,NFLX,NETFLIX INC,507.01999,5547033,441015,498.39999
89393,2020-09-09,NFLX,NETFLIX INC,500.19000,6829732,441015,519.21002
89393,2020-09-10,NFLX,NETFLIX INC,480.67001,6207476,441015,503.35001
89393,2020-09-11,NFLX,NETFLIX INC,482.03000,5020899,441015,486.48499
89393,2020-09-14,NFLX,NETFLIX INC,476.26001,7337837,441015,480.62000
89393,2020-09-15,NFLX,NETFLIX INC,495.98999,5324992,441015,484.00000
89393,2020-09-16,NFLX,NETFLIX INC,483.85999,4385014,441015,499.98999
89393,2020-09-17,NFLX,NETFLIX INC,470.20001,5326994,441015,475.16000
89393,2020-09-18,NFLX,NETFLIX INC,469.95999,6699033,441015,472.51001
89393,2020-09-21,NFLX,NETFLIX INC,487.35001,5436445,441015,467.69199
89393,2020-09-22,NFLX,NETFLIX INC,491.17001,3464018,441015,489.01001
89393,2020-09-23,NFLX,NETFLIX INC,470.60999,3715736,441015,491.04001
89393,2020-09-24,NFLX,NETFLIX INC,473.07999,3706551,441015,470.53000
89393,2020-09-25,NFLX,NETFLIX INC,482.88000,3755252,441015,474.39001
89393,2020-09-28,NFLX,NETFLIX INC,490.64999,4754056,441015,489.10901
89393,2020-09-29,NFLX,NETFLIX INC,493.48001,3530392,441015,489.50000
89393,2020-09-30,NFLX,NETFLIX INC,500.03000,4617731,441795,492.57001
89393,2020-10-01,NFLX,NETFLIX INC,527.51001,8129788,441795,506.03000
89393,2020-10-02,NFLX,NETFLIX INC,503.06000,6046891,441795,516.42999
89393,2020-10-05,NFLX,NETFLIX INC,520.65002,4071619,441795,506.79999
89393,2020-10-06,NFLX,NETFLIX INC,505.87000,4184347,441795,518.71997
89393,2020-10-07,NFLX,NETFLIX INC,534.65997,7977160,441795,518.00000
89393,2020-10-08,NFLX,NETFLIX INC,531.78998,5370247,441795,533.47998
89393,2020-10-09,NFLX,NETFLIX INC,539.44000,4772411,441795,537.83398
89393,2020-10-12,NFLX,NETFLIX INC,539.81000,5377542,441795,548.81000
89393,2020-10-13,NFLX,NETFLIX INC,554.09003,5584625,441795,540.56000
89393,2020-10-14,NFLX,NETFLIX INC,541.45001,9413014,441795,562.60999
89393,2020-10-15,NFLX,NETFLIX INC,541.94000,5101460,441795,545.52002
89393,2020-10-16,NFLX,NETFLIX INC,530.78998,6317622,441795,549.50000
89393,2020-10-19,NFLX,NETFLIX INC,530.71997,7552132,441795,537.07001
89393,2020-10-20,NFLX,NETFLIX INC,525.41998,10030591,441795,528.14001
89393,2020-10-21,NFLX,NETFLIX INC,489.04999,17368371,441795,501.03000
89393,2020-10-22,NFLX,NETFLIX INC,485.23001,6986232,441795,494.69000
89393,2020-10-23,NFLX,NETFLIX INC,488.28000,4916405,441795,488.10999
89393,2020-10-26,NFLX,NETFLIX INC,488.23999,6166288,441795,487.02499
89393,2020-10-27,NFLX,NETFLIX INC,488.92999,3615405,441795,490.01001
89393,2020-10-28,NFLX,NETFLIX INC,486.23999,5974031,441795,486.35999
89393,2020-10-29,NFLX,NETFLIX INC,504.20999,11093623,441795,488.50000
89393,2020-10-30,NFLX,NETFLIX INC,475.73999,7780130,441795,502.01001
89393,2020-11-02,NFLX,NETFLIX INC,484.12000,4382917,441795,478.87000
89393,2020-11-03,NFLX,NETFLIX INC,487.22000,3683163,441795,484.92999
89393,2020-11-04,NFLX,NETFLIX INC,496.95001,5113189,441795,495.35999
89393,2020-11-05,NFLX,NETFLIX INC,513.76001,5355403,441795,506.56000
89393,2020-11-06,NFLX,NETFLIX INC,514.72998,4222547,441795,515.00000
89393,2020-11-09,NFLX,NETFLIX INC,470.50000,10376033,441795,485.54001
89393,2020-11-10,NFLX,NETFLIX INC,480.23999,8214658,441795,470.95001
89393,2020-11-11,NFLX,NETFLIX INC,490.76001,5384787,441795,483.00000
89393,2020-11-12,NFLX,NETFLIX INC,486.76999,5060563,441795,491.00000
89393,2020-11-13,NFLX,NETFLIX INC,482.84000,2998275,441795,486.76999
89393,2020-11-16,NFLX,NETFLIX INC,479.10001,3940014,441795,480.00000
89393,2020-11-17,NFLX,NETFLIX INC,480.63000,3691519,441795,480.12000
89393,2020-11-18,NFLX,NETFLIX INC,481.79001,3690167,441795,481.95001
89393,2020-11-19,NFLX,NETFLIX INC,484.67001,2245862,441795,482.00000
89393,2020-11-20,NFLX,NETFLIX INC,488.23999,4344899,441795,485.22000
89393,2020-11-23,NFLX,NETFLIX INC,476.62000,5399292,441795,490.45999
89393,2020-11-24,NFLX,NETFLIX INC,482.88000,3538972,441795,478.84000
89393,2020-11-25,NFLX,NETFLIX INC,485.00000,3583584,441795,485.13000
89393,2020-11-27,NFLX,NETFLIX INC,491.35999,2798153,441795,486.57999
89393,2020-11-30,NFLX,NETFLIX INC,490.70001,3519678,441795,490.07999
89393,2020-12-01,NFLX,NETFLIX INC,504.57999,5047697,441795,492.34039
89393,2020-12-02,NFLX,NETFLIX INC,503.38000,3020434,441795,501.62000
89393,2020-12-03,NFLX,NETFLIX INC,497.51999,2820472,441795,502.98999
89393,2020-12-04,NFLX,NETFLIX INC,498.31000,3821129,441795,497.50000
89393,2020-12-07,NFLX,NETFLIX INC,515.78003,4283766,441795,500.01001
89393,2020-12-08,NFLX,NETFLIX INC,512.65997,4220455,441795,517.90002
89393,2020-12-09,NFLX,NETFLIX INC,493.60001,4172704,441795,510.53000
89393,2020-12-10,NFLX,NETFLIX INC,501.09000,3011869,441795,494.56000
89393,2020-12-11,NFLX,NETFLIX INC,503.22000,3649128,441795,495.00000
89393,2020-12-14,NFLX,NETFLIX INC,522.41998,5758706,441795,505.44000
89393,2020-12-15,NFLX,NETFLIX INC,519.78003,3318588,441795,518.50000
89393,2020-12-16,NFLX,NETFLIX INC,524.83002,3684221,441795,520.10999
89393,2020-12-17,NFLX,NETFLIX INC,532.90002,3188011,441795,529.00000
89393,2020-12-18,NFLX,NETFLIX INC,534.45001,4483432,441795,533.20001
89393,2020-12-21,NFLX,NETFLIX INC,528.90997,3883987,441795,530.04999
89393,2020-12-22,NFLX,NETFLIX INC,527.33002,1893665,441795,527.69000
89393,2020-12-23,NFLX,NETFLIX INC,514.47998,2386213,441795,524.76001
89393,2020-12-24,NFLX,NETFLIX INC,513.96997,1140635,441795,515.12000
89393,2020-12-28,NFLX,NETFLIX INC,519.12000,2883914,441795,516.42999
89393,2020-12-29,NFLX,NETFLIX INC,530.87000,4013587,441795,519.90002
89393,2020-12-30,NFLX,NETFLIX INC,524.59003,1870031,441795,530.13000
89393,2020-12-31,NFLX,NETFLIX INC,540.72998,5363977,442895,525.53003
89393,2021-01-04,NFLX,NETFLIX INC,522.85999,4434735,442895,539.00000
89393,2021-01-05,NFLX,NETFLIX INC,520.79999,3122217,442895,521.54999
89393,2021-01-06,NFLX,NETFLIX INC,500.48999,5332547,442895,511.97000
89393,2021-01-07,NFLX,NETFLIX INC,508.89001,3677543,442895,508.28000
89393,2021-01-08,NFLX,NETFLIX INC,510.39999,2960156,442895,511.31000
89393,2021-01-11,NFLX,NETFLIX INC,499.10001,3801431,442895,507.84000
89393,2021-01-12,NFLX,NETFLIX INC,494.25000,6028356,442895,500.00000
89393,2021-01-13,NFLX,NETFLIX INC,507.79001,5011522,442895,495.50119
89393,2021-01-14,NFLX,NETFLIX INC,500.85999,4168514,442895,507.35001
89393,2021-01-15,NFLX,NETFLIX INC,497.98001,5914780,442895,500.00000
89393,2021-01-19,NFLX,NETFLIX INC,501.76999,12297862,442895,501.00000
89393,2021-01-20,NFLX,NETFLIX INC,586.34003,32557789,442895,565.41998
89393,2021-01-21,NFLX,NETFLIX INC,579.84003,11799982,442895,582.45001
89393,2021-01-22,NFLX,NETFLIX INC,565.16998,7532728,442895,582.09998
89393,2021-01-25,NFLX,NETFLIX INC,556.78003,7184259,442895,567.00000
89393,2021-01-26,NFLX,NETFLIX INC,561.92999,5014791,442895,554.72998
89393,2021-01-27,NFLX,NETFLIX INC,523.28003,8620588,442895,550.71002
89393,2021-01-28,NFLX,NETFLIX INC,538.59998,5937064,442895,535.88000
89393,2021-01-29,NFLX,NETFLIX INC,532.39001,4310239,442895,538.00000
89393,2021-02-01,NFLX,NETFLIX INC,539.03998,3526144,442895,536.78998
89393,2021-02-02,NFLX,NETFLIX INC,548.15997,3739785,442895,542.01001
89393,2021-02-03,NFLX,NETFLIX INC,539.45001,3164654,442895,550.16998
89393,2021-02-04,NFLX,NETFLIX INC,552.15997,5148985,442895,539.81000
89393,2021-02-05,NFLX,NETFLIX INC,550.78998,2367834,442895,552.26001
89393,2021-02-08,NFLX,NETFLIX INC,547.91998,2784880,442895,555.00000
89393,2021-02-09,NFLX,NETFLIX INC,559.07001,3685808,442895,546.00000
89393,2021-02-10,NFLX,NETFLIX INC,563.59003,3985510,442895,562.50000
89393,2021-02-11,NFLX,NETFLIX INC,557.59003,2715461,442895,564.44202
89393,2021-02-12,NFLX,NETFLIX INC,556.52002,2193042,442895,556.94000
89393,2021-02-16,NFLX,NETFLIX INC,557.28003,2617634,442895,557.28601
89393,2021-02-17,NFLX,NETFLIX INC,551.34003,2057790,442895,550.98999
89393,2021-02-18,NFLX,NETFLIX INC,548.21997,2460711,442895,549.00000
89393,2021-02-19,NFLX,NETFLIX INC,540.21997,2830686,442895,548.00000
89393,2021-02-22,NFLX,NETFLIX INC,533.78003,3068778,442895,534.98999
89393,2021-02-23,NFLX,NETFLIX INC,546.15002,4099111,442895,525.00403
89393,2021-02-24,NFLX,NETFLIX INC,553.40997,3226194,442895,539.79999
89393,2021-02-25,NFLX,NETFLIX INC,546.70001,4215443,442895,550.27002
89393,2021-02-26,NFLX,NETFLIX INC,538.84998,3712841,442895,546.51001
89393,2021-03-01,NFLX,NETFLIX INC,550.64001,3023919,442895,545.57300
89393,2021-03-02,NFLX,NETFLIX INC,547.82001,3020764,442895,553.34003
89393,2021-03-03,NFLX,NETFLIX INC,520.70001,5323643,442895,545.92999
89393,2021-03-04,NFLX,NETFLIX INC,511.29001,5010577,442895,521.50000
89393,2021-03-05,NFLX,NETFLIX INC,516.39001,5050463,442895,511.98001
89393,2021-03-08,NFLX,NETFLIX INC,493.32999,3972853,442895,514.46002
89393,2021-03-09,NFLX,NETFLIX INC,506.44000,3460377,442895,507.31000
89393,2021-03-10,NFLX,NETFLIX INC,504.54001,3754595,442895,513.50000
89393,2021-03-11,NFLX,NETFLIX INC,523.06000,4682924,442895,512.20502
89393,2021-03-12,NFLX,NETFLIX INC,518.02002,3967900,442895,512.50000
89393,2021-03-15,NFLX,NETFLIX INC,520.25000,3469445,442895,516.32001
89393,2021-03-16,NFLX,NETFLIX INC,524.03003,3224790,442895,524.46997
89393,2021-03-17,NFLX,NETFLIX INC,524.44000,2798653,442895,522.00000
89393,2021-03-18,NFLX,NETFLIX INC,504.79001,4081583,442895,516.39600
89393,2021-03-19,NFLX,NETFLIX INC,512.17999,4372945,442895,504.95999
89393,2021-03-22,NFLX,NETFLIX INC,523.10999,3342579,442895,509.13000
89393,2021-03-23,NFLX,NETFLIX INC,535.09003,5560558,442895,529.87000
89393,2021-03-24,NFLX,NETFLIX INC,520.81000,4091227,442895,533.78003
89393,2021-03-25,NFLX,NETFLIX INC,502.85999,4915882,442895,516.98999
89393,2021-03-26,NFLX,NETFLIX INC,508.04999,3459020,442895,502.82001
89393,2021-03-29,NFLX,NETFLIX INC,513.95001,3308810,442895,505.66000
89393,2021-03-30,NFLX,NETFLIX INC,513.39001,2410777,442895,510.50500
89393,2021-03-31,NFLX,NETFLIX INC,521.65997,3482596,443384,515.67499
89393,2021-04-01,NFLX,NETFLIX INC,539.41998,3928009,443384,529.92999
89393,2021-04-05,NFLX,NETFLIX INC,540.66998,3338679,443384,540.01001
89393,2021-04-06,NFLX,NETFLIX INC,544.53003,3456675,443384,544.81000
89393,2021-04-07,NFLX,NETFLIX INC,546.98999,2139224,443384,543.50000
89393,2021-04-08,NFLX,NETFLIX INC,554.58002,4477742,443403,551.13000
89393,2021-04-09,NFLX,NETFLIX INC,555.31000,2871191,443403,552.69000
89393,2021-04-12,NFLX,NETFLIX INC,552.78003,2930339,443403,551.04999
89393,2021-04-13,NFLX,NETFLIX INC,553.72998,2706610,443403,557.00000
89393,2021-04-14,NFLX,NETFLIX INC,540.02002,3726222,443403,554.87000
89393,2021-04-15,NFLX,NETFLIX INC,549.21997,3130653,443403,544.16998
89393,2021-04-16,NFLX,NETFLIX INC,546.53998,3197541,443403,550.53998
89393,2021-04-19,NFLX,NETFLIX INC,554.44000,4260327,443403,546.90002
89393,2021-04-20,NFLX,NETFLIX INC,549.57001,11217792,443403,554.41998
89393,2021-04-21,NFLX,NETFLIX INC,508.89999,22827030,443403,508.00000
89393,2021-04-22,NFLX,NETFLIX INC,508.78000,9026448,443403,513.82001
89393,2021-04-23,NFLX,NETFLIX INC,505.54999,7302745,443403,509.01001
89393,2021-04-26,NFLX,NETFLIX INC,510.29999,4365509,443403,506.76001
89393,2021-04-27,NFLX,NETFLIX INC,505.54999,3741952,443403,512.62000
89393,2021-04-28,NFLX,NETFLIX INC,506.51999,3192204,443403,505.20001
89393,2021-04-29,NFLX,NETFLIX INC,509.00000,5117218,443403,507.60001
89393,2021-04-30,NFLX,NETFLIX INC,513.46997,4405336,443403,505.00000
89393,2021-05-03,NFLX,NETFLIX INC,509.10999,4073861,443403,512.65002
89393,2021-05-04,NFLX,NETFLIX INC,503.17999,4324798,443403,510.78000
89393,2021-05-05,NFLX,NETFLIX INC,496.07999,3108574,443403,504.98999
89393,2021-05-06,NFLX,NETFLIX INC,499.54999,3774029,443403,495.98999
89393,2021-05-07,NFLX,NETFLIX INC,503.84000,3123140,443403,504.62000
89393,2021-05-10,NFLX,NETFLIX INC,486.69000,5110399,443403,502.00000
89393,2021-05-11,NFLX,NETFLIX INC,495.07999,4378690,443403,479.75000
89393,2021-05-12,NFLX,NETFLIX INC,484.98001,4086700,443403,486.82999
89393,2021-05-13,NFLX,NETFLIX INC,486.66000,2705535,443403,489.13000
89393,2021-05-14,NFLX,NETFLIX INC,493.37000,2921895,443403,487.85999
89393,2021-05-17,NFLX,NETFLIX INC,488.94000,2681655,443403,485.59000
89393,2021-05-18,NFLX,NETFLIX INC,486.28000,2342151,443403,488.39499
89393,2021-05-19,NFLX,NETFLIX INC,487.70001,3332964,443403,481.62500
89393,2021-05-20,NFLX,NETFLIX INC,501.67001,3698189,443403,489.54999
89393,2021-05-21,NFLX,NETFLIX INC,497.89001,3373977,443403,503.12000
89393,2021-05-24,NFLX,NETFLIX INC,502.89999,2402324,443403,501.04999
89393,2021-05-25,NFLX,NETFLIX INC,501.34000,2692365,443403,506.00000
89393,2021-05-26,NFLX,NETFLIX INC,502.35999,2456665,443403,502.34000
89393,2021-05-27,NFLX,NETFLIX INC,503.85999,3226847,443403,501.79999
89393,2021-05-28,NFLX,NETFLIX INC,502.81000,2894983,443403,504.39999
89393,2021-06-01,NFLX,NETFLIX INC,499.07999,2471064,443403,504.01001
89393,2021-06-02,NFLX,NETFLIX INC,499.23999,2250362,443403,499.82001
89393,2021-06-03,NFLX,NETFLIX INC,489.42999,3869915,443403,495.19000
89393,2021-06-04,NFLX,NETFLIX INC,494.73999,3150815,443403,492.00000
89393,2021-06-07,NFLX,NETFLIX INC,494.66000,2785776,443403,492.91699
89393,2021-06-08,NFLX,NETFLIX INC,492.39001,2353594,443403,497.00000
89393,2021-06-09,NFLX,NETFLIX INC,485.81000,3047322,443403,494.50000
89393,2021-06-10,NFLX,NETFLIX INC,487.26999,4373165,443403,487.16501
89393,2021-06-11,NFLX,NETFLIX INC,488.76999,3112111,443403,490.00000
89393,2021-06-14,NFLX,NETFLIX INC,499.89001,4378133,443403,489.67999
89393,2021-06-15,NFLX,NETFLIX INC,491.89999,3087336,443403,501.23001
89393,2021-06-16,NFLX,NETFLIX INC,492.41000,3502126,443403,495.00000
89393,2021-06-17,NFLX,NETFLIX INC,498.34000,3188386,443403,490.25000
89393,2021-06-18,NFLX,NETFLIX INC,500.76999,5182440,443403,496.39999
89393,2021-06-21,NFLX,NETFLIX INC,497.00000,5255076,443403,501.64001
89393,2021-06-22,NFLX,NETFLIX INC,508.82001,5773290,443403,498.54001
89393,2021-06-23,NFLX,NETFLIX INC,512.73999,3936520,443403,508.48001
89393,2021-06-24,NFLX,NETFLIX INC,518.06000,3327385,443403,517.96002
89393,2021-06-25,NFLX,NETFLIX INC,527.07001,5266421,443403,528.84003
89393,2021-06-28,NFLX,NETFLIX INC,533.03003,2810264,443403,528.12000
89393,2021-06-29,NFLX,NETFLIX INC,533.50000,2304763,443403,533.54999
89393,2021-06-30,NFLX,NETFLIX INC,528.21002,2765785,442596,534.05499
89393,2021-07-01,NFLX,NETFLIX INC,533.53998,2796590,442596,525.71997
89393,2021-07-02,NFLX,NETFLIX INC,533.97998,1968064,442596,535.50000
89393,2021-07-06,NFLX,NETFLIX INC,541.64001,2769571,442596,533.00000
89393,2021-07-07,NFLX,NETFLIX INC,535.96002,2706781,442596,544.23999
89393,2021-07-08,NFLX,NETFLIX INC,530.76001,3256909,442596,530.92999
89393,2021-07-09,NFLX,NETFLIX INC,535.97998,2757315,442596,531.00000
89393,2021-07-12,NFLX,NETFLIX INC,537.31000,1776276,442596,540.29999
89393,2021-07-13,NFLX,NETFLIX INC,540.67999,2740959,442596,535.76001
89393,2021-07-14,NFLX,NETFLIX INC,547.95001,4624688,442596,541.01001
89393,2021-07-15,NFLX,NETFLIX INC,542.95001,5695090,442596,553.96997
89393,2021-07-16,NFLX,NETFLIX INC,530.31000,3405206,442596,541.81000
89393,2021-07-19,NFLX,NETFLIX INC,532.28003,3869272,442596,526.04999
89393,2021-07-20,NFLX,NETFLIX INC,531.04999,6916532,442596,526.07001
89393,2021-07-21,NFLX,NETFLIX INC,513.63000,11853399,442596,526.13000
89393,2021-07-22,NFLX,NETFLIX INC,511.76999,4318369,442596,510.20599
89393,2021-07-23,NFLX,NETFLIX INC,515.40997,3787930,442596,512.15997
89393,2021-07-26,NFLX,NETFLIX INC,516.48999,2242145,442596,514.38000
89393,2021-07-27,NFLX,NETFLIX INC,518.90997,2742814,442596,518.08002
89393,2021-07-28,NFLX,NETFLIX INC,519.29999,2377879,442596,521.82001
89393,2021-07-29,NFLX,NETFLIX INC,514.25000,1727165,442596,519.96002
89393,2021-07-30,NFLX,NETFLIX INC,517.57001,2514835,442596,512.69000
89393,2021-08-02,NFLX,NETFLIX INC,515.15002,2087246,442596,519.00000
89393,2021-08-03,NFLX,NETFLIX INC,510.82001,2560012,442596,514.39001
89393,2021-08-04,NFLX,NETFLIX INC,517.34998,2030254,442596,513.00000
